comment,label
chất lượng kém so với giá sản phẩm pin 5000 mà tụt nhanh quá camera cũng không đẹp điện thoại thì thường xuyên bị đơ negative vaof ứng dụng bị văng chán tầm này mua redmi xài ok hơn nhìu,"[('CAMERA', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
mình đã xài 2 cái updat lên rồi loa hát rè như muốn đức cái màn nhỉ vậy đó không đáng đồng tiền minh bỏ ra voi 14990 thua rồi,"[('FEATURES', 'Negative'), ('PRICE', 'Negative')]"
dùng tốt chơi game cả ngày không lo hết pin qua đêm mất 1 đến 2 hiệu năng chơi game ổn cấu hình ngon camera 48 mp chụp đẹp nói chung là không còn gì để chê positive positive,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
sao samsung a50s mình không cài được hình ảnh và ghi chú trong danh bạ cho từng số điện thoại chán thấy không bằng samsung a8 trước,"[('FEATURES', 'Negative'), ('GENERAL', 'Negative')]"
sản phẩm quá tốt xài cực mượt đang xài samsung h mk chuyển qua ip dùng luôn nv pv rat nhiet tinh,"[('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mấy sai tốt không có gì tui không hài cả cấu hình mạnh không nóng mấy cầm dể chịu nhưng mà bỏ túi thì khó chịu,"[('PERFORMANCE', 'Positive'), ('DESIGN', 'Neutral'), ('GENERAL', 'Positive')]"
mua được hơn 1 tháng rồi và đây là cảm nhận của mình pin tuột nhanh không tưởng mặc dù tắt hết đa nhiệm lâu lâu lại có cảm giác đơ màn hình,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative')]"
sử dụng được vài ngày thì thấy máy khá oke chỉ có điều chụp ảnh không đẹp iphone nhìn không chân thật lắm được cái camera góc rộng rất ok và chụp hình sáng nhưng hình ảnh lại được đẹp mắt,"[('CAMERA', 'Neutral'), ('GENERAL', 'Positive')]"
máy mới mua được 10 ngày dùng rất ok không nóng không negative nhưng pin hơi kém nói chung là ok nếu pin kém quá có cách nào khắc phục được thì tuyệt cho 5 star,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
mình mua hồi 611 mà sao cam trước khi quay video cả ngày lẫn đêm bị nhiễu hạt rất nhiều ạ,"[('CAMERA', 'Negative')]"
mới mua thứ 2 4990 k hôm nay 5390 k nói chung ok vẫn thấy nhiều bạn chê để xem 1 thời gian nữa như thế nào,"[('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
nói chung máy xài thì ok nhưng từ khi lên ar10 0 thì quá tệ mong là sớm ra bản cập nhật mới,"[('PERFORMANCE', 'Negative'), ('GENERAL', 'Positive')]"
sản phẩm đẹp cấu hình khủng camera sắc nét nhìn rất sang rất hài lòng khi mua sản phẩm này,"[('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
mua và dùng ổn nhưng không có ghi âm cuộc gọi tính năng mà mình cần tôi rất tiếc về điều này,"[('FEATURES', 'Negative'), ('GENERAL', 'Positive')]"
pin kém sạc siêu chậm luôn hơn 5 tiếng chưa đầy lỗi cảm ứng tai nghe khuyên các bạn không nên mua mình đã đổi sang mua e realme 5 pro chấm 100 đ luôn,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('GENERAL', 'Negative')]"
sản phẩm này tốt để chs game sai 2 tháng rồi mới ổn định mượt mà có phần camera trước thì hơi bị ảo máy chs game nặng như pubg hơi nóng hk tản nhiệt tốt mà cũng nên chọn con mấy nay ổn th ạ,"[('CAMERA', 'Negative'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
sản phẩm mới mua rất ok vừa với giá tiền mấy chị nhân viên cũng vui vẻ thân thiện _,"[('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
sản phẩm ổn trong tầm giá chơi game nặng ở mức độ chấp nhận được nhưng còn đôi chút vấn đề về khả năng kết nối wifi mong là sẽ được cải thiện,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
hình ảnh đẹp camera chụp đẹp pin khỏe chơi game mượt thích lắm dùng sướng hơn ip rất nhiều rất xứng đáng đồng tiền,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Positive')]"
kết nhất mặt sau tuyệt đẹp âm thanh rất tốt chơi game bao mượt nói chung là quá tuyệt vời,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
sản phẩm trải nghiệm ngôn từ trong ra ngoài nhất là ở mang hình siêu nét còn chơi game lqmb siêu mượt đợi tới 19 giam 300 k mình hớt ế nó về kàa,"[('SCREEN', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
cho hỏi sao cảm biến vân tay kết hợp với nút nguồn không có tác dụng à được mỗi cái loa to hỗ trợ sạc nhanh cũng chỉ như sạc thường thôi,"[('FEATURES', 'Neutral'), ('BATTERY', 'Neutral')]"
may negative không tả được opo f7 cù mgình mua 2 nam rồi vẩn mượt hơn nh yêu ung dung game cung muot hơn realme gà quá,"[('PERFORMANCE', 'Negative'), ('SER&ACC', 'Negative')]"
máy dùng 15 ngày nay rồi pin trâu dùng mượt mình chỉ xài facebook ytb rất ổn tuy nhiên màn hình con này hơi bị ám vàng nhẹ xíu máy pin sạc cũng nhanh hơn 2 h xíu là đầy,"[('SCREEN', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive')]"
ưu điểm cấu hình tốt màn hình đẹp nhược điểm màn hình thỉnh thoảng bị đơ phải khởi động lại điện thoại nhận diện khuôn mặt rất tệ chỉ nhận diện được lúc vừa set up xong còn sau đó thì không nhận diện được gì luôn nhận diện dấu vân tay thì cũng tệ y chang như nhận diện khuôn mặt,"[('SCREEN', 'Positive'), ('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral')]"
mới mua mà khi vào nhập văn bản cứ bị nhảy ra ngoài lạc lỗi gì ạ pin nhanh hét quá,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative')]"
mới mua về dùng chưa được 1 ngày bị lỗi đang nghe nhạc hoạc lướt mạng xã hội tiktok mở max âm lượng nhưng không nghe cho điều chỉnh âm ntn cug không nge chỉ khi khởi động lại máy hoặc tắt nguồn mở lại mới nghe được nhug dùng típ vẫn bị lại,"[('FEATURES', 'Negative')]"
pin sac khoảng 2 h camera chup đẹp mới mua cũng chưa biết hết chức năng tam ổn,"[('CAMERA', 'Positive'), ('BATTERY', 'Neutral'), ('GENERAL', 'Neutral')]"
dùng thời gian negative kinh khủng ram 8 gb mà mở 2 tab thì bàn phím chậm rì rì màn hình thì có vệt mờ mờ kì vậy trời,"[('SCREEN', 'Negative'), ('PERFORMANCE', 'Negative')]"
coi video và ảnh trên facebok không được tải không nổi không biết là do mạng yếu hay do điện thoại nữa,"[('PERFORMANCE', 'Negative')]"
máy mau hết pinra điện máy xanh kêu trả không kiểm tra đợi gửi về hãng cảm thấy rất buồn,"[('BATTERY', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
may nghe tốt ram 12 g thi ok may ho trợ trả góp không ad minh mới lấy lúc chiều xài tốt lắm thời gian sau thế nào thi cũng do biết được,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Neutral')]"
tôi mua sắm a70 được 2 tuân nối chung may khá ổn chơi pubg chỉ lên đồ họa hd va cao thôi còn lqmb cũng vậy nối chung 2 games chên chơi không rật lác gì cả pin thì bình thường chơi game 65 h coi fim hơn 10 h mơ khóa hơi tệ tay sạch thì mơ không được tay mà bận mơ phát được liền chả hiểu tại sao,"[('FEATURES', 'Negative'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
hiện tại mình đang dung iphone se đời cũ cho đến giờ vẫn rất tốt hy vọng thời gian tới sẽ đón em se 2 này về,"[('GENERAL', 'Positive')]"
mấy bác cho em hỏi sạc từ 1 lên 100 thì mất bao lâu vậy sao máy tôi sạc chậm vãi gần 3 h,"[('BATTERY', 'Negative')]"
máy xài rất êm mượt mà còn thắc mắc iphone7 plus có chống nước không bị rơi xuống nước 1 lần rồi và không sao cả,"[('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive')]"
rất là ok pin trâu màn hình đẹp máy đẹp nói chung là rất đáng tiền,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
các chú sẽ thất vọng về vân tay thật sự vân tay mở chục lần được có 1 lần tệ sử dụng thường xuyên bị negative không mượt cho lắm,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative')]"
wifi hơi yếu cam trước hơi yếu nói chung cần cải tiến nhiều nha bác vin ủng hộ việt nam,"[('CAMERA', 'Negative'), ('FEATURES', 'Negative'), ('SER&ACC', 'Positive')]"
điện thoại rất chất lượng tôi hài lòng khi mua sản phẩm bên mình dịch vụ hổ trợ rất tuyệt vời,"[('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mua được 2 tháng nhận xét về điện thoại là chơi game ổn với chip 660 camera chụp tạm được pin không được trâu lắm sạc pin khá nhanh mất 2 h đầy,"[('CAMERA', 'Neutral'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Positive')]"
loa không được hay lắm nhỏ bắt wifi hơi yếu camera sau buổi ngày chụp ổn buổi đêm thì không camera trước xấu vân tay nhạy thao tác mượt nói chung máy ngon trong tầm giá,"[('CAMERA', 'Neutral'), ('FEATURES', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy ngon hiệu năng mạnh camera trước tốt camera sau chụp 64 mp rất nét nói chung tầm giá 6 tr máy này là hoàn hảo rồi,"[('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
mình mới mua được 1 ngày điện thoại xài mượt xem phim nghe nhạc không bị giật negative bắt wifi tốt mình là con gái không chơi game nặng nên không biết thế nào camera hơi tối dùng ap thì không sao mỗi tội pin 5000 nhưng chỉ bằng pin 4000 dù không chơi game nhân viên phục vụ tận tình điện thoại ổn trong tầm giá tốt,"[('CAMERA', 'Negative'), ('FEATURES', 'Positive'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy tầm trung mà được trang bị quá nhiều cái tốt pin tốt màng nuốt ruồi giữ sạc nhanh cấu hình tốt trong tầm giá camera chụp khá đẹp chụp đêm rõ thiết kế thì ưng ý mình nói chung là tuyệt vời,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
máy rất nhanh hết pinthua xa cái op11 chỉ được cái chụp hình và so sánh qua các thg hiệu khách thì lại là điểm trừ tiếp thế là mai tự nhủ lòng ra tgd đổi lại 1 chiếc điện thoại nữa giá tiền này và mong không gặp lại 2 bạn nhân viên đã pr về chiếc điện thoại này,"[('CAMERA', 'Positive'), ('BATTERY', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
mới mua 2 ngày nhưng máy xài rất mượt nghe nhạc thì tuyệt hay bút sản phẩm en tuyệt vời,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive')]"
máy đẹp vừa tiền ổn chua thay lỗi gì nhé tốt hơn mong đợi anh chị em ghé mua dùng thử nhen,"[('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
vì thích n ok a nên sẽ mua nhìn mẫu mã thấy ok chỉ hơi tiếc là phải chi 4 ram với không có sạc nhanh,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative'), ('DESIGN', 'Positive'), ('SER&ACC', 'Positive')]"
máy mà lấy tối qua xài mượt những tất cả đều ổn pin xuống hơi nhanh nhưng nói chung mới mức giá ngày là quá ngon rồi nhân viên tgd tiên hưng đông hưng rất nhiệt tình và chu đáo,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
sử dụng được 2 tháng pin xài cả ngày vẫn không hết sạc cực kì nhanh tác vụ ổn lâu lâu lad tí mình chỉ facebook youtube thôi nên như vậy là ổn so với giá tiền chấp nhận được,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Neutral')]"
mua được gần nửa tháng dùng rất thích không có negative dật gì đúng ngon xứng câu tiền lào của đấy,"[('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy xài ok quá bắn bubg mượt mà không giật negative chụp hình đẹp mà loa ngoài nghe hay kinh khủng giá cả hợp lí mua gặp ngay bé nv vivo tư vấn dễ thương positive,"[('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mua được 1 tuần cảm nhận thấy muốn đổi lướt wet đứng pin 4500 như 3000 tầm 10 tr rất thật vọng,"[('BATTERY', 'Negative'), ('PRICE', 'Negative'), ('GENERAL', 'Negative')]"
máy dùng khá oke pin oke game oke có điều phần điều hướng cử chỉ hay loạn đang gõ mà nhanh quá thì tự nhận về home nên up hạn sử dụng chỉnh sửa thêm,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
e mua máy từ lúc mới ra cảm thấy pin xài từ lúc 9 h đến 9 h 10 h đêm vẫn còn pin mình có chơi game cả xem phim nữa loa thì lớn chụp hình nét lắm mình hay chơi liên quân thấy đánh game mượt mà ok lắm mình hay vừa sạc vừa dùng mà máy không nóng cho mấy thấy mua con opo này không uổng tiền đổi từ sam sung qua positive,"[('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy rất tốt y19 ngon nhất trong tầm giá thậm chí hơn quá hời cho cho túi tiền,"[('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
đã xài máy được 4 ngày máy xài khá ổn và pin trâu lắm tuy nhiên máy khi xài được 2 ngày thì bị hiện tượng đứng máy và đen màn hình mình mở lại xài bình thường đến hôm nay sau lần sạc pin thứ 2 thì máy lại tự động tắt nguồn đang xem tiếp coi máy như thế nào bởi không lỗi thì máy ổn lắm,"[('BATTERY', 'Neutral'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Positive')]"
tất cả đều ok riêng về pin a71 thất vọng pin 100 chơi game đọc báo v thì tụt khá nhanh pin chỉ 4300 thôi mà để 4500 mua đươc 1 tháng 20 ngày thì đã chai mất 3 pin chỉ sạc được 97 thất vọng cho 1 star,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
sản phẩm tốt trong tầm giá pin bền sóng wifi khỏe nhân viên phục vụ nhiệt tình chu đáo,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
qua thời gian sử dụng mình đánh giá như sau máy mượt nhanh các bn nên để tốc độ làm tươi là tự động chọn á nó cân bằng giữa 60 hz và90 hz nên pin nó sẽ cầm pin và lâu hơn sạc thì siêu nhanh từ 20 _100 trong 35 phút là đầy chụp ảnh đẹp màn sắc rực nhưng vẫn giữ lại độ chi tiết và chân thực màn hình đẹp có hỗ trợ hdr10 và được ip3 nên không chê vào đâu được ram rom thoải mái xài vivu quay phim bật siêu ổn định lên thì bị giới hạn về ful hd 60 fps nhưng quay vẫn đẹp không thua gì 4 k nhưng được cái nó chống rung tốt,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('STORAGE', 'Positive')]"
